-8;7.00162499999999
-7.82368722466961;3.98226872246697
-4.22581248754987;-8
4.93065619254614;6.38302791429516
-7.24312117448427;0.706680839915352
-4.93065619254606;-6.38302791429536
-7.19350915989054;0.500925585592552
6.22780880857223;2.87619353355009
6.29871215900575;2.66334794418419
-6.22780880857221;-2.87619353355014
-6.2987121590058;-2.66334794418402
7.19350915989056;-0.500925585592634
-5.02125547786619;-6.16112239639755
7.24312117448427;-0.706680839915358
5.02125547786621;6.16112239639751
7.79749669603524;-3.7814746696035
-7.79749669603524;3.78147466960351
7.82368722466961;-3.98226872246699
8;-8
8;-7.00162499999999
4.22581248754987;8
-8;8
